Price
179000
240000
400000
325000
245000
229000
599000
230000
435000
217500
195000
179500
345000
490000
382150
239000
295000
349000
265000
350000
375000
450000
1950000
275000
635000
309000
329000
499000
395000
175000
219000
315000
390000
845000
370000
239000
745000
150000
349000
415000
269000
825000
475000
325000
332500
269000
190000
200000
84000
155000
129000
295000
674000
129900
165000
1449000
345000
765000
399000
1250000
149000
229000
649000
289000
639000
489000
219000
895000
220000
289000
155000
180000
350000
245000
245000
229000
215000
365000
349500
1150000
249000
398000
210000
190000
399000
995000
579000
195000
695000
265000
189000
449000
325000
449000
395000
350000
885000
349000
489000
215000
1050000
1195000
350000
325000
325000
639000
425000
385000
635000
249000
269000
475000
385000
215000
510000
479000
229000
326900
850000
194000
549000
525000
289000
215000
895000
375000
2795000
550000
345500
399000
250000
189000
250000
375000
187000
110000
315000
335000
890000
298000
585000
378000
445000
495000
210000
269000
645000
249000
149000
249000
323000
149900
425000
1295000
294000
625000
279000
390000
250000
878000
499000
575000
399000
119000
299000
495000
549000
290000
188000
845000
183000
495000
549000
109000
399000
495000
875000
149000
810000
649000
1980000
269000
289000
265000
395000
269000
549000
445000
265000
305000
355000
895000
175000
440000
297000
345000
479000
438000
225000
159900
260000
1160000
580000
160000
775000
430000
1295000
295000
299000
490000
198000
315000
1450000
185000
399000
385000
298500
219000
279000
319500
344000
415000
695000
650000
425000
299000
450000
245000
699000
299000
330000
459000
329000
1575000
1380000
450000
199000
695000
170000
395000
785000
280000
298000
349000
600000
475000
790000
249000
1250000
175000
219000
675000
325000
1150000
157500
849000
795000
529000
325000
149000
665000
1299000
558000
435000
335000
310000
795000
365000
695000
399000
420000
250000
569000
825000
915000
435000
495000
159000
275000
219000
227000
395000
230000
310000
417000
259000
219000
175000
368000
340000
565000
745000
195000
299000
399000
290000
750000
289000
368000
395000
189000
290000
950000
1100000
699000
245000
995000
599000
299000
595000
219000
469000
185000
224000
175000
649000
1199000
249000
199000
249900
395000
550000
339000
225000
310000
385000
547000
405000
495000
849000
161000
235000
300000
260000
335000
315000
215000
489000
240000
450000
349000
529000
349000
125000
299000
195000
185000
249000
865000
269000
795000
850000
525000
798000
1100000
425000
199000
310000
189000
995000
350000
199000
349000
299000
280000
194000
435000
375000
235000
430000
259000
144800
469000
525000
295000
300000
325000
510000
250000
289000
299000
259000
399000
447000
320000
495000
319000
300000
735000
1530000
785000
395000
255000
395000
249000
835000
265000
825000
239000
315000
275000
299000
950000
395000
359000
272500
469000
549000
1490000
397000
139000
549000
475000
219000
399000
399000
549000
349000
210000
598000
2295000
310000
760000
550000
230000
475000
199000
600000
649000
470000
845000
395000
209900
579000
465000
749000
339000
645000
449000
575000
209000
259000
970000
128000
270000
480000
285000
499000
850000
910000
260000
515000
319000
230000
229000
345000
260000
895000
290000
350000
299000
360000
489000
590000
439000
170000
265000
276500
385000
475000
399000
245000
335000
419000
420000
550000
1450000
449500
790000
195000
399000
199000
199000
395000
449000
225000
315000
273700
197000
279000
329000
389000
449000
629900
175000
425000
295000
549000
575000
189000
379000
469000
325000
295000
414500
422000
425000
429000
465000
249000
269000
595000
665000
309000
174000
420000
329000
175000
298000
429000
265000
295000
195000
220000
219000
265000
175000
469000
379000
315000
298000
369000
265000
189000
479000
350000
999000
679000
115000
215000
1849000
225000
930000
259000
695000
149000
289000
449000
299000
259000
249000
115000
230000
495000
599000
329000
1095000
156000
439000
630000
475000
439000
575000
375000
649000
299000
319000
335000
209000
529000
269000
125000
239000
650000
1650000
579000
745000
219000
269000
1050000
330000
315000
380000
800000
125000
399000
375000
1195000
495000
542000
259000
279000
220000
149000
475000
579000
495000
385000
184000
199000
620000
375000
525000
210000
299000
399000
459000
165000
149000
259000
575000
1690000
170000
225000
420000
259000
339000
255000
400000
549000
315000
249000
115000
199000
350000
225000
220000
395000
380000
385000
395000
485000
260000
270000
525000
215000
289000
249000
165000
450000
235000
295000
155000
449000
199000
425000
545000
305000
529000
279000
159000
299000
99000
150000
299000
335000
399000
335000
895000
735000
250000
650000
270000
690000
299000
399500
549000
445000
450000
145000
350000
220000
315000
349000
740000
295000
325000
350000
320000
299000
448000
449000
698000
125000
695000
299000
139000
1250000
410000
375000
279000
645000
275000
769000
460000
189000
445000
212000
665000
249000
250000
439000
195000
390000
495000
249000
595000
499000
230000
319000
1850000
790000
259000
219000
445000
115000
749000
400000
529500
189000
875000
420000
130000
795000
399000
845000
120000
440000
498000
300000
429000
499000
159000
249000
550000
435000
375000
260000
199000
80000
689000
279000
145000
489000
389000
1350000
325000
970000
265000
1195000
548000
129000
895000
213000
330000
599000
840000
288000
225000
175000
895000
299500
435000
630000
275000
245000
235000
1780000
379000
312000
425000
170000
275000
249000
555000
445000
365000
795000
649000
330000
655000
945000
515000
499000
550000
265000
265000
325000
495000
395000
335000
150000
549000
224000
385000
330000
239000
359000
399000
389500
199000
435000
199000
687500
169000
175000
289000
279000
585000
199000
587000
365000
149000
369000
280000
378000
499000
415000
170000
129000
975000
425000
295000
595000
150000
950000
250000
795000
795000
450000
385000
189000
399000
179000
440000
1290000
179000
222000
499000
365000
345000
325000
235000
1595000
299000
220000
425000
270000
2495000
1050000
235000
1390000
360000
369000
295000
1070000
330000
430000
449000
235000
399500
265000
225000
359000
218000
460000
239000
375000
245000
295000
655000
309000
400000
299900
389000
339000
240000
595000
169000
239000
415000
164500
240000
299000
220000
275000
249000
225000
338000
314000
229000
285000
925000
229000
265000
210000
680000
320000
545000
849000
458000
234000
395000
265000
399000
575000
375000
1350000
169000
329000
284000
335000
299000
369000
460000
549000
349000
990000
295000
219000
270000
315000
440000
190000
249000
350000
149000
189000
199000
695000
420000
295000
315000
1295000
750000
550000
920000
399000
340000
250000
279000
299000
159000
519000
350000
350000
525000
249000
339000
289000
339684
295000
179000
120000
310000
265000
499000
259000
335000
209000
275000
369000
210000
995000
289500
270000
155000
439000
795000
352000
495000
619000
199000
225000
249000
329500
479000
449000
369000
199750
390000
319000
649000
450000
149000
289000
115000
389000
239000
1285000
540000
375000
440000
279000
549000
575000
399000
399000
1195000
319000
185000
494900
649000
385000
695000
235000
179000
619000
585000
572000
349000
324000
719000
325000
209000
397500
275000
289000
325000
330000
650000
545000
275000
2400000
229000
325000
365000
235000
199000
280000
189000
149000
299000
525000
625000
829000
215000
385000
275000
155000
448000
720000
199000
449000
425000
369000
1795000
380000
499000
370000
345000
249000
410000
165000
225000
369000
125000
439000
455000
795000
205000
625000
290000
469000
179000
235000
695000
135000
199000
247000
349000
129999
219000
259000
269000
349000
875000
1500000
599000
595000
495000
395000
359000
369000
750000
315000
429000
289000
429000
320000
645000
240000
415000
280000
425000
795000
785000
1995000
259000
339000
239000
299000
369000
635000
590000
348000
415000
345000
450000
995000
275000
419000
199000
349000
229000
529000
115000
185000
695000
745000
425000
499000
199000
270000
330000
510000
849000
669000
159000
435000
525000
615000
375000
399000
1140000
305000
449000
450000
269000
245000
449000
159000
1285000
1375000
325000
220000
349000
279000
349000
995000
345000
298000
248500
625000
415000
545000
239000
399000
426000
399000
830000
380000
340000
759000
288000
299000
185000
865000
269000
220000
285000
430000
225000
379000
595000
395000
235000
259000
399000
995000
309000
849000
945000
649000
289000
599000
2400000
225000
330000
1420000
380000
975000
529000
360000
270000
279000
269000
895000
360000
645000
349999
349000
214000
349000
120000
399000
449500
449000
645000
345000
155000
179000
865000
265000
478500
329000
997000
345000
239000
250000
310000
350000
530000
209000
365000
249000
289000
299000
400000
430000
359000
164000
260000
995000
245000
179000
175000
99000
130000
399000
410000
295000
1495000
209500
369000
474000
499000
625000
275000
500000
489000
180000
499000
539000
749000
498000
435000
235000
349000
315000
395000
239000
770000
309000
848000
420000
219000
465000
395000
599000
215000
849000
285000
640000
237000
255000
699000
1195000
215000
1750000
495000
215000
495000
380000
375000
175000
635000
325000
220000
340000
490000
399000
425000
289000
189000
225000
625000
169000
200000
269000
195000
115000
89000
279000
375000
249000
235000
380000
475000
749000
1150000
229000
609000
650000
269000
265000
295000
430000
475000
195000
157000
189000
965000
1450000
125000
129000
395000
1250000
279000
995000
379000
645000
395000
539000
230000
545000
195000
195000
1240000
390000
399000
2870000
310000
1245000
325000
640000
179000
219000
169000
299000
699000
329000
329000
280000
799500
299000
139000
795000
625000
169500
264000
149000
325000
280000
345000
530000
775000
409000
595000
165000
460000
409000
269000
259500
595000
180000
285000
307000
339684
129000
161000
649000
610000
265000
598000
395000
875000
199000
339000
245000
125000
1850000
350000
260000
358000
615000
295000
365000
479000
149000
1100000
285000
400000
735000
165000
399000
349000
270000
245000
200000
398975
320000
199000
435000
219000
410000
299000
245000
545000
395000
348500
200000
639550
425000
249000
430000
134000
379900
235000
925000
630000
329000
390000
665000
549000
189000
375000
650000
549000
1050000
249000
449000
2695000
1395000
269000
365000
595000
329000
545000
495000
299000
399000
439000
449000
159000
439000
715000
495000
402000
220000
599000
765000
799000
135000
284000
595000
750000
240000
284000
364000
417250
110000
279000
269000
189000
445000
199000
679000
340000
179900
1840000
245000
249000
260000
1350000
115000
225000
349000
220000
350000
625000
399000
260000
209000
240000
309000
149000
149000
365000
289000
249000
225000
280000
649000
139000
395000
1195000
410000
1085000
450000
229000
599000
595000
248999
995000
359000
450000
650000
790000
499000
165000
399000
175000
449000
99000
499000
295000
419000
680000
420000
365000
210000
229000
495000
189000
375000
1199000
450000
750000
389000
699000
1375000
195000
215000
375000
595000
995000
345000
184900
325000
179500
249000
449000
295000
176000
299000
159000
249000
289000
1390000
815000
649000
279000
325000
129000
550000
1195000
310000
180000
675000
650000
179000
310000
290000
305000
260000
519000
250000
660000
295000
275000
879000
575000
669000
245000
349000
385000
328000
549000
495000
239000
239000
340000
590000
229000
343500
599000
150000
219000
599000
449000
195000
1299000
449000
335500
495000
290000
175000
397000
389000
429000
215000
615000
1395000
150000
499000
145000
385000
180000
299000
435000
1860000
359000
495000
1950000
270000
2785000
545000
650000
532000
289000
420000
415000
1495000
499000
137500
345000
645000
469000
364000
289000
421000
660000
279000
449000
299000
525000
565000
765000
139000
540000
299000
179900
399000
310000
248000
240000
250000
365000
1200000
220000
395000
295000
199000
309000
235000
410000
134500
685000
359000
315000
265000
109000
125000
450000
1340000
510000
750000
679000
747000
160000
825000
875000
629000
259000
419500
130000
749000
242000
245000
150000
749000
169000
310000
295000
129000
229000
189000
270000
597000
760000
479000
119000
425000
340000
315000
479000
352510
269000
167000
895700
148500
1250000
220000
525000
489000
510000
695000
209000
650000
585000
375000
170000
267000
2100000
399000
335000
279000
589000
360000
289500
365000
430000
739000
415000
595000
475000
1480000
187000
345000
249000
349000
135000
374900
329000
219000
769000
499000
450000
1585000
229000
249000
299000
445000
199000
245000
247000
675000
155000
160000
637000
445000
515000
545000
547000
135000
325000
239000
189000
560000
1099000
269000
624000
299900
210000
329000
725000
1200000
345000
335000
350000
625000
180000
275000
879000
1650000
1300000
499500
479000
289000
185000
515000
745000
395000
300000
345000
2250000
300000
365000
365000
699000
310000
1200000
219000
230000
260000
430000
279000
149000
399000
545000
365000
189000
555000
549000
995000
875000
278000
329000
299000
190000
600000
235000
465000
379000
885000
475000
795000
295000
499000
325000
279000
205000
390000
225000
200000
235000
845000
260000
325000
200000
389000
390000
275000
210000
399000
289000
150000
660000
325000
299000
849000
525000
890000
199000
129000
299000
1695000
385000
495000
215000
379000
299900
920000
349000
478000
233000
269000
795000
1650000
595000
489000
390000
595000
295000
500000
990000
324000
1195000
270000
230000
276000
620000
2340000
299000
300000
1175000
335000
299000
329000
370000
425000
475000
273700
299000
165000
649000
689000
359000
299000
139000
1985000
399000
995000
405000
549000
840000
139500
299000
139000
459000
260000
349000
209000
536500
574000
595000
310000
649000
211000
575000
2490000
460000
435000
1100000
360000
377000
310000
399000
540000
595000
265000
222500
325000
375000
375000
450000
649000
315000
135000
117000
325000
595000
335000
275000
485000
375000
290000
580000
498500
459000
349000
674000
219000
279000
395000
385000
995000
239000
650000
215000
224500
289000
549000
425000
259000
474000
321000
318000
459000
275000
1290000
765000
219000
550000
199000
1185000
199000
345000
455000
275000
239000
95000
629000
365000
340000
845000
160000
995000
395000
335000
625000
2190000
188000
820000
2350000
885000
340000
249000
229000
649000
495000
349000
139000
150000
499500
269000
546950
590000
259000
410000
169000
700000
345000
375000
127000
285000
429000
339000
219000
269000
614000
1499000
995000
359000
245000
1350000
269000
379000
269000
190000
195000
149000
259000
1090000
399000
339000
325000
775000
315000
469000
175000
199500
360000
695000
995000
895000
730000
349000
545000
329000
169000
525000
950000
293000
205000
645000
379000
399000
290000
895000
175000
149000
219000
495000
375000
399000
2350000
280000
469000
299000
165000
269000
289000
725000
340000
895000
135000
219000
560000
340000
339000
469000
549000
445000
445000
459000
375000
375000
525000
475000
169000
249000
190000
325000
925000
830000
95000
230000
585000
525000
400000
199000
575000
469000
299000
340000
269000
199000
549000
110000
365000
285000
324900
190000
305000
362000
279000
399000
259000
495000
275000
479000
329000
370000
249000
295000
595000
219000
395000
229000
320000
299000
380000
465000
250000
165000
260000
165000
345500
345000
249000
350000
429000
209000
390000
185000
695000
383000
425000
220000
89000
785000
725000
435000
207000
189000
327000
149000
1295000
645000
270000
545000
309000
399000
449000
64999
499000
280000
610000
235000
275000
299000
129000
249000
299000
1350000
249000
250000
419500
215000
595000
349000
475000
269000
349000
309000
225000
799000
655000
235000
189000
550000
625000
429000
276800
475000
2000000
599000
375000
295000
55900
495000
550000
249000
495000
399000
279000
650000
225000
740000
499000
225000
575000
1185000
895000
1495000
930000
189000
775000
549000
170000
395000
299900
275000
349000
875000
285000
650000
465000
549000
449000
319000
599000
320000
299000
135000
310000
360000
299000
105000
159000
295000
145000
89000
390000
650000
425000
249000
995000
239000
455000
299000
445000
350000
695000
364000
139000
300000
299000
1935000
599000
499000
270000
185000
945000
475000
995000
355000
155000
250000
139000
225000
319000
230000
295000
1495000
295000
125000
349000
350000
205000
1095000
234000
375000
750000
359000
529000
245000
215000
610000
281500
450000
150000
699000
275000
350000
329000
398000
335000
365000
595000
315000
229000
399000
285000
369000
419000
795000
345000
645000
515000
575000
249000
599000
430000
589000
497000
450000
385000
175000
459000
214500
685000
230000
139000
189000
225000
280000
375000
225000
159000
119900
175000
299000
785000
179000
150000
385000
195000
150000
345000
125000
845000
419000
265000
160000
199000
299000
200000
270000
560000
330000
179000
547000
498000
795000
549000
169000
995000
209000
215000
350000
489000
825000
159000
239000
425000
235000
395000
215000
119500
499000
1100000
795000
179000
200000
574000
795000
285000
429000
295000
156000
417000
625000
435000
429000
240000
295000
1195000
322500
199000
395000
550000
375000
235000
239000
399000
265000
249000
250000
374500
339000
160000
180000
670000
520000
450000
1650000
269000
590000
340000
375000
770000
469000
435000
329000
699000
185000
219000
275000
425000
369000
345000
625000
395000
649000
150000
449000
145000
485000
159000
295000
250000
425000
150000
325000
319000
1675000
620000
650000
395000
99000
389000
219000
235000
145000
875000
185000
495000
725000
670000
245000
349000
490000
499000
425000
339000
225000
249000
1100000
625000
179000
695000
299000
275000
349000
310000
320000
350000
245000
199000
325000
219000
450000
289000
545000
378650
310000
275000
665000
1500000
399000
1550000
180000
275000
277000
349000
250000
269000
295000
575000
210000
349000
200000
189000
99000
240000
795000
875000
269000
845000
350000
850000
207000
190000
175000
320000
239000
398500
1325000
369000
109900
699000
199000
255000
299000
360000
850000
180000
312000
219000
399000
89000
830000
469000
179000
180000
280000
355000
365000
764000
439000
790000
280000
179000
229000
240000
587000
210000
649000
219000
475000
295000
189000
269000
1620000
235000
325000
180000
649000
199000
259000
178000
289000
335000
445000
275000
275000
335000
200000
998000
259000
269000
325000
265000
580000
420000
309000
720000
1099000
395000
270000
325000
285000
265000
299000
349000
274000
595000
499000
220000
405000
645000
549000
310000
190000
595000
420000
395000
469000
379000
350000
159000
430000
269000
274000
399000
248000
125000
599000
249000
169000
192500
398000
239000
620000
479000
245000
345000
315000
439000
299000
285000
280000
659000
522500
245000
175000
1060000
399900
420000
495000
515000
169000
330000
524000
549000
365000
265000
299000
290000
895000
545000
639000
475000
285000
179000
385000
155000
430000
240000
795000
310000
245000
599000
1150000
268000
178000
464000
239000
345000
285000
290000
459000
525000
239000
240000
349000
465000
498000
330000
269000
149000
289000
348000
348000
198800
849000
259000
650000
199000
985000
228500
359000
795000
169000
295000
325000
545000
225000
289000
995000
269000
350000
449000
139000
179000
199000
259000
575000
379000
530000
649000
155000
325000
170000
250000
885000
270000
278000
299000
599500
2190000
455000
735000
2800000
665000
285000
335000
299000
1695000
899000
900000
320000
625000
320000
360000
375000
99000
324800
149000
365000
275000
699000
179000
269000
395000
399000
189000
379000
695000
225000
155000
239000
549000
205000
749000
429000
130000
288500
399000
660000
415000
399500
339990
475000
339000
235000
360000
1300000
425000
335000
315000
499000
295000
119000
545000
995000
299000
230000
245000
495000
209000
360000
580000
435000
237000
649000
275000
275000
615000
1150000
385000
239000
289000
199000
189000
195000
299000
525000
495000
329000
199000
535000
92500
375000
448000
495000
219000
465000
875000
485000
349000
1295000
245000
299000
299000
195000
175000
295000
160000
325000
324000
325000
592000
550000
360000
279000
249000
449000
440000
199000
2490000
174000
192000
227000
259000
349000
355000
439000
399000
474000
279000
895000
245000
217000
395000
295000
650000
365000
327000
1695000
169000
249000
324000
239000
155000
219000
355000
335000
179000
1875000
175000
927600
59000
365000
295000
495000
320000
410000
375000
399000
835000
499000
435000
149000
585000
350000
99000
695000
375000
145000
335000
695000
485000
599000
250000
215000
199000
265000
455000
1150000
365000
395000
850000
210000
875000
510000
225000
214000
399000
399000
650000
449000
338000
765000
417000
349000
379000
415000
220000
845000
639000
549000
214000
299000
230500
299000
435000
199000
390000
199000
315000
325000
350000
245000
329000
220000
439000
260000
549000
425000
295000
210000
220000
236500
269000
295000
399000
314900
587000
599000
310000
995000
359000
315000
299000
449000
275000
420000
395000
660000
2295000
250000
400000
289000
249000
399000
275000
229000
275000
280000
150000
515000
599000
199000
340000
385000
239000
255000
235000
890000
885000
549000
279000
399000
319000
99000
309000
225000
349000
315000
785000
225000
419000
144000
525000
499000
265000
799000
165000
398000
215000
250000
199000
595000
379000
1875000
539000
295000
945000
249000
365000
1200000
1195000
329000
990000
769000
1795000
469000
325000
1585000
599000
200000
325000
965000
499000
179000
499000
1249000
165000
1495000
245000
425000
250000
165000
399000
375000
495000
469000
229000
249950
209000
195000
1249000
495000
395000
299000
120000
785000
349000
399000
220000
385000
245000
269000
169000
295000
219000
1195000
329000
259000
138000
395000
1148888
235000
405000
240000
399000
171000
359000
369500
345000
399000
284000
549000
795000
350000
315000
595000
300000
725000
90000
589000
250000
347000
739000
389000
350000
599000
525000
530000
474000
499000
315000
229000
289000
495000
399000
769000
359000
379000
110000
209000
495000
550000
430000
220000
221700
285000
385000
1300000
149000
295000
549000
335000
183000
449000
495000
229000
435000
520000
285000
450000
187000
1125000
849000
578000
320000
270000
435000
335000
325000
269000
995000
165000
395000
485000
950000
799000
469000
359000
748000
499000
525000
249000
375000
595000
595000
99000
179000
325000
295000
169000
699000
649000
99000
219000
475000
295000
545000
855000
399000
230000
239000
890000
329000
229000
299000
550000
289000
110000
275000
245000
225000
995000
995000
1075000
230000
245000
385000
149000
439000
295000
525000
275000
675000
399000
795000
475000
495000
189000
175000
299500
279000
310000
365000
345000
285000
159000
995000
195000
265000
359000
155000
475000
395000
429000
320000
875000
695000
995000
999999
179000
437000
549000
830000
239000
265000
225000
599000
375000
349000
475000
169000
1195000
895000
945000
250000
345500
129000
660000
330000
190000
558000
370000
310000
595000
270000
695000
449000
485000
239000
334000
695000
395000
475000
340000
1695000
319000
425000
280000
575000
349000
295000
400000
579000
250000
365000
365000
400000
589000
209000
199000
245000
199000
259000
143500
210000
205000
299000
835000
260000
199000
359000
360000
285000
545000
185000
1550000
395000
2785000
397000
289869
925000
795000
689000
545000
399850
349000
220000
275000
585000
1125000
425000
1675000
549000
365000
339000
304000
189000
275000
175000
285000
375000
225000
675000
240000
515000
395500
189500
159000
376000
399000
375000
349000
270000
137500
149000
435000
499000
575000
299000
170000
230000
229000
275000
799000
269500
995000
370000
715000
324500
285000
330000
399000
390000
445000
269000
159000
465000
265000
525000
269000
445000
230000
325000
395000
269000
625000
335000
245000
499000
895000
475000
220000
199000
469000
595000
350000
199000
749000
360000
259000
390000
990000
200000
1050000
795000
800000
275000
475000
410000
725000
199000
195000
330000
535000
295000
535000
89000
395000
309900
789000
1250000
1295000
750000
420000
1150000
695000
230000
368000
779000
250000
235000
439000
240000
275000
695000
549900
239000
399000
375000
995000
1650000
995000
275000
589000
155000
520000
125000
295000
360000
215000
495000
249000
275000
295000
599000
399000
245000
225000
278000
1995000
849000
320000
341000
519000
730000
295000
460000
448000
455000
695000
268700
295000
650000
299000
695000
275000
210000
150000
575000
535000
89000
429000
339000
1000000
320000
275000
375000
399000
289000
675000
440000
865000
249000
329999
449000
285000
210000
280000
339000
160000
475000
249000
229000
1150000
305000
615000
319000
278000
749000
1695000
372000
349999
219900
185000
498000
249900
349000
2150000
235000
389000
160000
200000
255000
189000
400000
179000
179900
495000
295000
225000
299000
238000
228000
115000
468000
249000
695000
270000
525000
329000
135000
124000
720000
349500
375000
1150000
495000
365000
685000
